1.000000000000000000e+00
9.851306259686127831e-01
8.775794320209192589e-01
6.768468664138944657e-01
5.403015309606478134e-01
0.000000000000000000e+00
-1.718173771595991051e-01
-4.794231416266983570e-01
-7.361236201486113240e-01
-8.414688766202873538e-01
