1.000000000000000000e+00
9.851512151103918313e-01
8.776357675565037431e-01
6.769249699072755755e-01
5.403959416019710194e-01
0.000000000000000000e+00
-1.717665774307029491e-01
-4.791939023193854674e-01
-7.361758665003794722e-01
-8.416505997141228157e-01
