-6.025454432916132336e-02
-1.294351472603705533e+00
-4.657605960013484925e+00
-8.155349890807238822e+00
-1.007828211154947873e+01
-2.595544082630860228e+00
-1.005589431768382624e+01
-1.368422567287410452e+01
-1.168837440970884600e+01
-9.248781926599594527e+00
